번호,등록번호,서명(자료명),저자,출판사,출판년도,청구기호,입수유형,자료형태,,,가격,,,도서상태,등록일
13207,27504,엄마의 생일 파티,김란주 글;이수영 그림,좋은책어린이,2014,813.8 좋67ㅈ v.67,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13208,27505,내가 제일 잘나가!,임근희 지음; 박영 그림,좋은책어린이,2014,813.8 좋67ㅈ v.68,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13209,27506,산만이의 오늘의 날씨,김해등 글;권송이 그림,좋은책어린이,2014,813.8 좋67ㅈ v.69,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13210,27507,노랑이가 싣고 오는 이야기,이상교 글;허구 그림,좋은책어린이,2014,813.8 좋67ㅈ v.70,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13211,27508,짜장면 배달 왔어요!,박현숙 글;주미 그림,좋은책어린이,2014,813.8 좋67ㅈ v.71,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13212,27509,월화수토토토일,신채연 글;신민재 그림,좋은책어린이,2015,813.8 좋67ㅈ v.72,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13213,27510,월화수토토토일,신채연 글;신민재 그림,좋은책어린이,2015,813.8 좋67ㅈ v.72 c.2,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13214,27511,용감한 보디가드,신현수 글;정호선 그림,좋은책어린이,2015,813.8 좋67ㅈ v.73,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13215,27512,강아지 초코를 찾습니다,박혜숙 글;백정석 그림,좋은책어린이,2015,813.8 좋67ㅈ v.74,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13216,27513,"짠돌이, 지갑을 열다",홍기운 글;조현숙 그림,좋은책어린이,2015,813.8 좋67ㅈ v.75,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13217,27514,"짠돌이, 지갑을 열다",홍기운 글;조현숙 그림,좋은책어린이,2015,813.8 좋67ㅈ v.75 c.2,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13218,27515,모자 때문이야!,김란주 글;권송이 그림,좋은책어린이,2015,813.8 좋67ㅈ v.76,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13219,27516,나보다 어린 우리 아빠,이병승 글;김정진 그림,좋은책어린이,2015,813.8 좋67ㅈ v.77,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13220,27517,담구멍 친구 할래요?,윤수천 글;주성희 그림,좋은책어린이,2015,813.8 좋67ㅈ v.78,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13221,27518,엄마 나를 포기하세요!,박현숙 지음; 김효진 그림,좋은책어린이,2015,813.8 좋67ㅈ v.79,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13222,27519,참 괜찮은 나,고수산나 지음; 이예숙 그림,좋은책어린이,2016,813.8 좋67ㅈ v.80,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13223,27520,애들아 노올자,유지은 지음; 홍선주 그림,좋은책어린이,2015,813.8 좋67ㅈ v.81,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13224,27521,마음을 배달해 드립니다,박현숙 지음; 지우 그림,좋은책어린이,2015,813.8 좋67ㅈ v.82,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13225,27522,다시 만난 내 친구. 83,박현정 지음; 박세영 그림,좋은책어린이,2015,813.8 좋67ㅈ v.83,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13226,27523,무조건 내 말이 맞아!,임근희 지음; 김현주 그림,좋은책어린이,2015,813.8 좋67ㅈ v.84,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13227,27524,또 형 거 쓰라고?,신채연 지음; 김경희 그림,좋은책어린이,2015,813.8 좋67ㅈ v.85,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13228,27525,알쏭달쏭 내 짝꿍,정진 지음; 김미현 그림,좋은책어린이,2015,813.8 좋67ㅈ v.86,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13229,27526,내 엄마,정란희 지음; 박영 그림,좋은책어린이,2015,813.8 좋67ㅈ v.87,구입,단행본,,,￦,"8,500",,대출중,2017-04-14
13230,27527,너는 들창코 나는 발딱코,박현숙 지음; 신민재 그림,좋은책어린이,2015,813.8 좋67ㅈ v.88,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13231,27528,맨날 맨날 화가 나!,양혜원 지음; 한지선 그림,좋은책어린이,2016,813.8 좋67ㅈ v.89,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13232,27529,맨날 맨날 화가 나!,양혜원 지음; 한지선 그림,좋은책어린이,2016,813.8 좋67ㅈ v.89 c.2,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13233,27530,씩씩한 발레리나,최은영 지음; 김진화 그림,좋은책어린이,2015,813.8 좋67ㅈ v.90,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13234,27531,인터넷 숨바꼭질,이미지 지음; 이유정 그림,좋은책어린이,2016,813.8 좋67ㅈ v.91,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13235,27532,엄마 출입 금지!,홍기운 지음; 김재희 그림,좋은책어린이,2016,813.8 좋67ㅈ v.92,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13236,27533,하람이의 엉뚱한 작전,신현수 지음; 김민준 그림,좋은책어린이,2016,813.8 좋67ㅈ v.93,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13237,27534,우리 집은 오팔리 305번지,이은재 지음; 최미란 그림,좋은책어린이,2016,813.8 좋67ㅈ v.94,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13238,27535,인기 짱 비법서,최은옥 지음; 안은진 그림,좋은책어린이,2016,813.8 좋67ㅈ v.95,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13239,27536,이상한 엘리베이터,유순희 지음; 안병현 그림,좋은책어린이,2016,813.8 좋67ㅈ v.96,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13240,27537,느티나무 늪에 용이 산다,우미옥 지음; 이주현 그림,좋은책어린이,2016,813.8 좋67ㅈ v.97,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13241,27538,"엄마 친구, 아저씨가 나타났다",박현숙 지음; 최지은 그림,좋은책어린이,2016,813.8 좋67ㅈ v.98,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13242,27539,"엄마 친구, 아저씨가 나타났다",박현숙 지음; 최지은 그림,좋은책어린이,2016,813.8 좋67ㅈ v.98 c.2,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13243,27540,출동 완료! 쌍둥이 탐정,서지원 지음; 지문 그림,좋은책어린이,2016,813.8 좋67ㅈ v.99,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13244,27541,내 이름이 어때서,조성자 지음; 허구 그림,좋은책어린이,2016,813.8 좋67ㅈ v.100,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13245,27543,(동화 작가 채인선의)하루 한 장 글쓰기 처방전,채인선 지음; 정우열;권윤주 그림,책읽는곰,2016,802 채68ㅎ,구입,단행본,,,￦,"15,000",,대출가능,2017-04-14
13246,27544,심심할매의 명심보감 레시피,고향숙;이도현 [공]글;박규빈 그림,그린북,2015,199.1 고93ㅅ c.3,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13247,27545,가족 바꾸기 깜짝 쇼,엘레오노르 카논 지음; 김영신 옮김; 이효실 그림,밝은미래,2015,813.8 카195ㄱ,구입,단행본,,,￦,"9,500",,대출가능,2017-04-14
13248,27546,엄마 고발 카페,김미희 지음; 정문주 그림,휴먼어린이,2015,813.8 김38ㅇ,구입,단행본,,,￦,"9,800",,대출가능,2017-04-14
13249,27547,친구 사귀기 대작전,이종은 지음; 김예진 그림,노루궁뎅이,2017,813.8 이75ㅊ,구입,단행본,,,￦,"13,000",,대출가능,2017-04-14
13250,27548,(이야기로 엮은)우리 미술사,엄광용 지음; 이상미 그림,산하,2015,609 엄15우,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13251,27549,엉뚱한 동물 백과,삔또와 친또 지음; 최지영 옮김,산하,2014,873 삔25ㅇ,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13252,27550,그러니까 경제가 필요해,석혜원;연유진 [공]글;송진욱 그림,노란상상,2015,320 석94ㄱ,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13253,27551,미래를 살리는 착한 소비 이야기,한화주 지음; 박선하 그림,팜파스,2016,321 한95ㅁ,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13254,27552,고양이 학교(파리편). 1: 불로뉴 숲의 마녀,김진경 글;김재홍 그림,문학동네,2016,813.8 김78ㄱ v.5-1,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13255,27553,"얘야, 아무개야, 거시기야!. 1: 삼백이의 칠일장",천효정 글;최미란 그림,문학동네어린이,2014,813.8 천95ㅇ v.1,구입,단행본,,,￦,"9,500",,대출가능,2017-04-14
13256,27554,뻥이오 뻥,김리리 글 ;오정택 그림,문학동네어린이,2011,813.8 김298ㅃ c.2,구입,단행본,,,￦,"8,800",,대출가능,2017-04-14
13257,27555,똥 봉투 들고 학교 가는 날,박성철 지음; 전복순 그림,아이앤북,2010,813.8 박54또,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13258,27556,신통방통 옛사람 이야기,서정오 지음; 이승현 그림,보리,2016,990 서74ㅅ,구입,단행본,,,￦,"15,000",,대출가능,2017-04-14
13259,27557,너영 나영 구럼비에서 놀자,김중미 지음; 창작집단 도르리 그림,보리,2013,813.8 김76너,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13260,27558,밥 먹을 때 똥 얘기 하지 마,허은순 지음; 김이조 그림,보리,2013,813.8 병32ㅂ v.1,구입,단행본,,,￦,"7,500",,대출가능,2017-04-14
13261,27559,비밀 귀신,장수민 지음; 조윤주 그림,파란자전거,2016,813.8 장56ㅂ,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13262,27560,용감무쌍 오총사와 수상한 소금 전쟁,이경순 지음; 이영림 그림,개암나무,2015,380.911 이14ㅇ,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13263,27561,학교 가기 싫은 날,김기정 지음; 권문희 그림,현암사,2015,813.8 김18하,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13264,27562,나도 서서 놀테야!,이향안 글; 이영림 그림,현암사,2015,813.8 이93ㄴ c.2,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13265,27563,나눔으로 따뜻한 세상을 만든 진짜 부자들,이향안 지음; 이덕화 그림,현암사,2016,334 이93ㄴ,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13266,27564,할머니의 선물,패트리샤 폴라코 글·그림;김상미 옮김,베틀북,2014,843 폴292하,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13267,27565,어린이 사회 형사대 CSI. 1: CSI 탄생의 비밀,고희정 지음; 송진욱 그림; 김봉수;배성호감수,가나출판사,2015,308 고97ㅇ v.1,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13268,27566,"어린이 사회 형사대 CSI. 2: CSI, 힘겨운 시작",고희정 지음; 송진욱 그림; 김봉수;배성호감수,가나출판사,2015,308 고97ㅇ v.2,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13269,27567,어린이 사회 형사대 CSI. 3: CSI에 도전하다!,고희정 글; 송진욱 그림,가나출판사,2015,308 고97ㅇ v.3,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13270,27568,교과서 속 삼국유사 이야기,책빛 편집부 지음; 송수정 그림,책빛,2010,911.03 편78ㄱ,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13271,27569,"피어라, 나팔꽃!",니시무라 유리 지음; 조진화 옮김; 오카다 치아키 그림,키위북스,2015,833.8 니58ㅍ,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13272,27570,내 로봇 천 원에 팔아요!,김영미 글;송효정 그림,키위북스,2015,320 김64ㄴ,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13273,27571,쓰레기 반장과 지렁이박사,신기해 글;김이랑 그림,키위북스,2014,539 신18ㅆ,구입,단행본,,,￦,"9,000",,대출가능,2017-04-14
13274,27572,내 친구 마로. 1,김홍모 지음,보리,2015,813.8 김95ㄴ v.1,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13275,27573,내 친구 마로. 2,김홍모 지음,보리,2015,813.8 김95ㄴ v.2,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13276,27574,곤충 장례식,원유순 지음; 조윤주 그림,아이앤북,2016,813.8 원66고,구입,단행본,,,￦,"10,000",,대출가능,2017-04-14
13277,27575,마사코의 질문,손연자 지음;김재홍 그림,푸른책들,2010,813.8 손64ㅁ c.5,구입,단행본,,,￦,"11,500",,대출중,2017-04-14
13278,27576,문학으로 배우는 세계사,심중수 지음; 정림 그림,봄볕(꿈꾸는꼬리연),2015,909 심76ㅁ,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13279,27577,"얘들아, 신화로 글쓰기 하자!",정성현 지음; 김이주 그림,꿈터,2015,802 정54ㅇ,구입,단행본,,,￦,"13,000",,대출가능,2017-04-14
13280,27578,원주율π의 정체를 밝혀라!,홍선호 지음; 박정아 그림,지경사,2012,410 홍54ㅇ,구입,단행본,,,￦,"8,500",,대출가능,2017-04-14
13281,27579,선생님도 한번 봐 봐요,이숙현 지음; 김무연 그림,우리교육,2016,813.8 이56ㅅ,구입,단행본,,,￦,"9,500",,대출가능,2017-04-14
13282,27580,(알기 쉽게 통으로 읽는)한국사. 1: 선사 시대부터 통일 신라,이진경 지음; 임익종 그림; 여호규감수,시공주니어,2014,911 이78ㅎ v.1,구입,단행본,,,￦,"13,800",,대출가능,2017-04-14
13283,27581,(알기 쉽게 통으로 읽는)한국사. 2: 고려,이진경 지음; 김재일 그림; 박종진감수,시공주니어,2014,911 이78ㅎ v.2,구입,단행본,,,￦,"12,800",,대출가능,2017-04-14
13284,27582,(알기 쉽게 통으로 읽는 )한국사. 3: 조선전기,이진경 지음; 윤유리 그림; 정연식감수,시공주니어,2015,911 이78ㅎ v.3,구입,단행본,,,￦,"13,800",,대출가능,2017-04-14
13285,27583,(알기 쉽게 통으로 읽는)한국사. 4: 조선 후기,이진경 지음; 김영진 그림; 정연식감수,시공주니어,2014,911 이78ㅎ v.4,구입,단행본,,,￦,"14,800",,대출가능,2017-04-14
13286,27584,(알기 쉽게 통으로 읽는)한국사. 5: 일제 강점기와 대한민국,이진경 지음; 이창우 그림; 허종감수,시공주니어,2015,911 이78ㅎ v.5,구입,단행본,,,￦,"14,800",,대출가능,2017-04-14
13287,27585,제로니모의 환상 모험. 24: 사라진 날개돌이 반지와 판타지 비밀 동맹,제로니모 스틸턴 지음; 이승수 옮김,사파리,2016,883 스888ㅈ v.24,구입,단행본,,,￦,"36,000",,대출가능,2017-04-14
13288,27586,(꺼꾸리의)어린이 안전 백과,정주일 지음; 이윤정 그림; 허억감수,책고래,2016,372.42 정76ㅇ,구입,단행본,,,￦,"28,000",,대출가능,2017-04-14
13289,27587,English for Everyday Activities(Multi Skills Activity Book),by Lawrence J. Zwier,Compass Publishing,2013,747 Z97e,구입,단행본,,,￦,"8,000",,대출가능,2017-04-14
13290,27588,English for everyday activities,by Lawrence J. Zwier,Compass Publishing,2011,747 Z98e,구입,단행본,,,￦,"8,000",,대출가능,2017-04-14
13291,27589,(두근두근 1학년)새 친구 사귀기,송언 지음; 서현 그림,사계절,2014,813.8 송64새,구입,단행본,,,￦,"10,500",,대출가능,2017-04-14
13292,27590,(두근두근 1학년)선생님 사로잡기,송언 글;서현 그림,사계절,2014,813.8 송64서,구입,단행본,,,￦,"10,500",,대출가능,2017-04-14
13293,27591,산이 코앞으로 다가왔다,김용택 지음; 정순희 그림,사계절,2015,그림 813.8 김65사,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13294,27592,피아노를 쳐 줄게,앤더 지음; 신혜은 옮김; 앤더 그림,사계절,2010,그림 843 앤24ㅍ,구입,단행본,,,￦,"10,500",,대출가능,2017-04-14
13295,27593,우리는 집 지킴이야!,최미란 글·그림,사계절,2011,그림 380.911 우298ㅅ v.16 c.2,구입,단행본,,,￦,0,,대출가능,2017-04-14
13296,27594,호랑이 뱃속 잔치,신동근 글·그림,사계절,2013,그림 388.311 옛68ㅅ v.4,구입,단행본,,,￦,"9,800",,대출가능,2017-04-14
13297,27595,줄줄이 꿴 호랑이,권문희 지음,사계절,2014,그림 813.8 권36ㅈ,구입,단행본,,,￦,"10,500",,대출가능,2017-04-14
13298,27596,레오 나의 유령 친구,맥 바넷 지음; 서애경 옮김; 크리스티안 로빈슨 그림,사계절,2016,그림 843 바194ㄹ,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13299,27597,먼저 온 미래,김정희 지음; 유설화 그림,사계절,2015,331.5 김74ㅁ,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13300,27598,앗! 피자,정호선 지음,사계절,2015,그림 813.8 정95ㅇ,구입,단행본,,,￦,"13,800",,대출가능,2017-04-14
13301,27599,할머니에겐 뭔가 있어!,신혜원 지음,사계절,2015,그림 813.8 신94하,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13302,27600,아리의 빨간 보자기,문승연 지음,사계절,2015,그림 813.8 문57ㅇ,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13303,27601,캄소콩,김향이 지음; 최석운 그림,사계절,2015,그림 813.8 김93ㅋ,구입,단행본,,,￦,"12,000",,대출가능,2017-04-14
13304,27602,다정해서 다정한 다정 씨,윤석남;한성옥 지음,사계절,2016,818 윤54ㄷ,구입,단행본,,,￦,"18,000",,대출가능,2017-04-14
13305,27603,나랑 친구 하자!,피터 브라운 지음; 서애경 옮김,사계절,2015,그림 843 브292나,구입,단행본,,,￦,"11,000",,대출가능,2017-04-14
13306,27604,개똥이 첫돌 잔치,이지현 글;정은희 그림,책내음,2011,그림 380.911 이78ㄱ,구입,단행본,,,￦,"9,500",,대출가능,2017-04-14
13307,27605,와! 거미다,손윤한 글·사진,지성사,2014,495 손66ㅇ,구입,단행본,,,￦,"23,000",,대출가능,2017-04-14
